 2.73500000e-05  1.20689039e+00  2.73500000e-05  1.80000000e+00 
 2.74500000e-05  1.20689537e+00  2.74500000e-05  1.80000000e+00 
 2.75500000e-05  1.20689044e+00  2.75500000e-05  1.80000000e+00 
 2.76500000e-05  1.20689532e+00  2.76500000e-05  1.80000000e+00 
 2.77500000e-05  1.20689048e+00  2.77500000e-05  1.80000000e+00 
 2.78500000e-05  1.20689527e+00  2.78500000e-05  1.80000000e+00 
 2.79500000e-05  1.20689053e+00  2.79500000e-05  1.80000000e+00 
 2.80500000e-05  1.20689523e+00  2.80500000e-05  1.80000000e+00 
 2.81500000e-05  1.20689058e+00  2.81500000e-05  1.80000000e+00 
 2.82500000e-05  1.20689518e+00  2.82500000e-05  1.80000000e+00 
 2.83500000e-05  1.20689063e+00  2.83500000e-05  1.80000000e+00 
 2.84500000e-05  1.20689513e+00  2.84500000e-05  1.80000000e+00 
 2.85500000e-05  1.20689067e+00  2.85500000e-05  1.80000000e+00 
 2.86500000e-05  1.20689509e+00  2.86500000e-05  1.80000000e+00 
 2.87500000e-05  1.20689071e+00  2.87500000e-05  1.80000000e+00 
 2.88500000e-05  1.20689505e+00  2.88500000e-05  1.80000000e+00 
 2.89500000e-05  1.20689076e+00  2.89500000e-05  1.80000000e+00 
 2.90500000e-05  1.20689500e+00  2.90500000e-05  1.80000000e+00 
 2.91500000e-05  1.20689080e+00  2.91500000e-05  1.80000000e+00 
 2.92500000e-05  1.20689496e+00  2.92500000e-05  1.80000000e+00 
 2.93500000e-05  1.20689084e+00  2.93500000e-05  1.80000000e+00 
 2.94500000e-05  1.20689492e+00  2.94500000e-05  1.80000000e+00 
 2.95500000e-05  1.20689088e+00  2.95500000e-05  1.80000000e+00 
 2.96500000e-05  1.20689488e+00  2.96500000e-05  1.80000000e+00 
 2.97500000e-05  1.20689092e+00  2.97500000e-05  1.80000000e+00 
 2.98500000e-05  1.20689484e+00  2.98500000e-05  1.80000000e+00 
 2.99500000e-05  1.20689096e+00  2.99500000e-05  1.80000000e+00 
 3.00500000e-05  1.20689480e+00  3.00500000e-05  1.80000000e+00 
 3.01500000e-05  1.20689100e+00  3.01500000e-05  1.80000000e+00 
 3.02500000e-05  1.20689476e+00  3.02500000e-05  1.80000000e+00 
 3.03500000e-05  1.20689104e+00  3.03500000e-05  1.80000000e+00 
